step,train_loss,eval_loss,lr
3561,2.715377,,7.4611e-05
3562,2.706679,,7.45969e-05
3563,2.862633,,7.45828e-05
3564,3.013349,,7.45687e-05
3565,3.435606,,7.45546e-05
3566,2.922551,,7.45405e-05
3567,2.224343,,7.45264e-05
3568,2.431432,,7.45123e-05
3569,2.846596,,7.44981e-05
3570,2.956042,,7.4484e-05
3571,3.146836,,7.44699e-05
3572,3.599885,,7.44558e-05
3573,3.485519,,7.44417e-05
3574,3.410649,,7.44275e-05
3575,3.476347,,7.44134e-05
3576,3.223753,,7.43993e-05
3577,2.652220,,7.43851e-05
3578,3.025724,,7.4371e-05
3579,3.031167,,7.43568e-05
3580,2.711647,,7.43427e-05
3581,3.153754,,7.43286e-05
3582,2.779068,,7.43144e-05
3583,2.557377,,7.43003e-05
3584,2.523330,,7.42861e-05
3585,2.399065,,7.42719e-05
3586,2.478477,,7.42578e-05
3587,2.368614,,7.42436e-05
3588,1.958141,,7.42295e-05
3589,2.790445,,7.42153e-05
3590,3.070563,,7.42011e-05
3591,3.090491,,7.4187e-05
3592,3.123271,,7.41728e-05
3593,3.631050,,7.41586e-05
3594,3.277203,,7.41444e-05
3595,3.419295,,7.41302e-05
3596,2.917537,,7.41161e-05
3597,3.515762,,7.41019e-05
3598,4.016781,,7.40877e-05
3599,3.592638,,7.40735e-05
3600,3.296275,,7.40593e-05
3601,3.678596,,7.40451e-05
3602,3.379960,,7.40309e-05
3603,3.348690,,7.40167e-05
3604,3.062121,,7.40025e-05
3605,2.245992,,7.39883e-05
3606,2.244462,,7.39741e-05
3607,2.591168,,7.39599e-05
3608,2.975998,,7.39457e-05
3609,2.787901,,7.39314e-05
3610,2.893152,,7.39172e-05
3611,2.717669,,7.3903e-05
3612,2.946168,,7.38888e-05
3613,2.923027,,7.38745e-05
3614,2.905002,,7.38603e-05
3615,2.509379,,7.38461e-05
3616,3.162204,,7.38318e-05
3617,2.847939,,7.38176e-05
3618,2.628233,,7.38034e-05
3619,2.996629,,7.37891e-05
3620,2.654266,,7.37749e-05
3621,2.769434,,7.37606e-05
3622,2.473434,,7.37464e-05
3623,2.815325,,7.37321e-05
3624,2.899813,,7.37179e-05
3625,2.759531,,7.37036e-05
3626,2.830666,,7.36894e-05
3627,2.962430,,7.36751e-05
3628,2.689637,,7.36608e-05
3629,2.845459,,7.36466e-05
3630,2.792194,,7.36323e-05
3631,2.429760,,7.3618e-05
3632,2.787402,,7.36037e-05
3633,3.497886,,7.35895e-05
3634,3.076905,,7.35752e-05
3635,3.192981,,7.35609e-05
3636,3.359318,,7.35466e-05
3637,3.042627,,7.35323e-05
3638,3.448138,,7.3518e-05
3639,3.475984,,7.35038e-05
3640,3.251802,,7.34895e-05
3641,3.285084,,7.34752e-05
3642,3.279788,,7.34609e-05
3643,3.593460,,7.34466e-05
3644,3.416578,,7.34323e-05
3645,3.019578,,7.3418e-05
3646,3.345743,,7.34036e-05
3647,3.397879,,7.33893e-05
3648,2.807108,,7.3375e-05
3649,3.485718,,7.33607e-05
3650,3.058242,,7.33464e-05
3651,2.262196,,7.33321e-05
3652,2.418174,,7.33177e-05
3653,2.711698,,7.33034e-05
3654,3.493165,,7.32891e-05
3655,3.527216,,7.32748e-05
3656,2.842308,,7.32604e-05
3657,3.010932,,7.32461e-05
3658,3.258875,,7.32317e-05
3659,3.062399,,7.32174e-05
3660,3.144602,,7.32031e-05
3661,2.576193,,7.31887e-05
3662,3.226765,,7.31744e-05
3663,3.018660,,7.316e-05
3664,2.907389,,7.31457e-05
3665,3.696466,,7.31313e-05
3666,3.274794,,7.3117e-05
3667,3.029208,,7.31026e-05
3668,2.720108,,7.30882e-05
3669,3.347970,,7.30739e-05
3670,2.938167,,7.30595e-05
3671,3.344780,,7.30451e-05
3672,3.028258,,7.30308e-05
3673,3.364278,,7.30164e-05
3674,3.107768,,7.3002e-05
3675,3.173446,,7.29876e-05
3676,2.421367,,7.29732e-05
3677,2.713406,,7.29589e-05
3678,3.147843,,7.29445e-05
3679,2.715107,,7.29301e-05
3680,2.999582,,7.29157e-05
3681,2.946180,,7.29013e-05
3682,2.569576,,7.28869e-05
3683,2.946867,,7.28725e-05
3684,3.022170,,7.28581e-05
3685,2.888512,,7.28437e-05
3686,3.082790,,7.28293e-05
3687,3.107951,,7.28149e-05
3688,3.540454,,7.28005e-05
3689,3.713084,,7.27861e-05
3690,3.322479,,7.27716e-05
3691,3.282910,,7.27572e-05
3692,3.165159,,7.27428e-05
3693,3.784990,,7.27284e-05
3694,3.421955,,7.2714e-05
3695,2.877527,,7.26995e-05
3696,3.397509,,7.26851e-05
3697,3.896031,,7.26707e-05
3698,3.307625,,7.26562e-05
3699,3.213120,,7.26418e-05
3700,2.676893,,7.26274e-05
3701,3.134856,,7.26129e-05
3702,2.184019,,7.25985e-05
3703,3.095448,,7.2584e-05
3704,3.649594,,7.25696e-05
3705,2.889766,,7.25551e-05
3706,3.262300,,7.25407e-05
3707,3.820634,,7.25262e-05
3708,3.229713,,7.25118e-05
3709,2.762089,,7.24973e-05
3710,2.660774,,7.24828e-05
3711,3.089740,,7.24684e-05
3712,2.820120,,7.24539e-05
3713,2.691991,,7.24394e-05
3714,3.078429,,7.2425e-05
3715,2.742103,,7.24105e-05
3716,2.658845,,7.2396e-05
3717,2.629740,,7.23815e-05
3718,2.567253,,7.2367e-05
3719,3.031299,,7.23526e-05
3720,3.286621,,7.23381e-05
3721,3.305675,,7.23236e-05
3722,3.320327,,7.23091e-05
3723,3.551621,,7.22946e-05
3724,3.490069,,7.22801e-05
3725,3.399843,,7.22656e-05
3726,3.154268,,7.22511e-05
3727,2.885368,,7.22366e-05
3728,2.526853,,7.22221e-05
3729,3.721458,,7.22076e-05
3730,2.909526,,7.21931e-05
3731,2.734418,,7.21786e-05
3732,2.669831,,7.2164e-05
3733,2.913444,,7.21495e-05
3734,2.551441,,7.2135e-05
3735,3.174295,,7.21205e-05
3736,2.575446,,7.2106e-05
3737,2.873723,,7.20914e-05
3738,2.603956,,7.20769e-05
3739,2.722451,,7.20624e-05
3740,2.704174,,7.20478e-05
3741,2.951281,,7.20333e-05
3742,3.075006,,7.20188e-05
3743,2.456029,,7.20042e-05
3744,2.812516,,7.19897e-05
3745,2.345801,,7.19751e-05
3746,2.740141,,7.19606e-05
3747,2.865937,,7.1946e-05
3748,2.499860,,7.19315e-05
3749,2.893530,,7.19169e-05
3750,3.089926,3.153917,7.19024e-05
3751,3.193505,,7.18878e-05
3752,2.906549,,7.18733e-05
3753,2.448371,,7.18587e-05
3754,3.137001,,7.18441e-05
3755,2.637995,,7.18296e-05
3756,3.060199,,7.1815e-05
3757,3.602396,,7.18004e-05
3758,3.358411,,7.17859e-05
3759,3.116164,,7.17713e-05
3760,2.988472,,7.17567e-05
3761,3.153567,,7.17421e-05
3762,3.539573,,7.17275e-05
3763,3.770252,,7.17129e-05
3764,2.867182,,7.16984e-05
3765,3.611695,,7.16838e-05
3766,2.307906,,7.16692e-05
3767,2.096574,,7.16546e-05
3768,2.257649,,7.164e-05
3769,3.332083,,7.16254e-05
3770,3.556443,,7.16108e-05
3771,3.686779,,7.15962e-05
3772,3.464224,,7.15816e-05
3773,3.675413,,7.1567e-05
3774,3.663671,,7.15523e-05
3775,3.781420,,7.15377e-05
3776,3.271597,,7.15231e-05
3777,3.335354,,7.15085e-05
3778,3.444509,,7.14939e-05
3779,2.982521,,7.14793e-05
3780,2.933971,,7.14646e-05
3781,3.298325,,7.145e-05
3782,3.938296,,7.14354e-05
3783,3.485273,,7.14207e-05
3784,3.295942,,7.14061e-05
3785,2.873878,,7.13915e-05
3786,3.322428,,7.13768e-05
3787,2.833907,,7.13622e-05
3788,2.712026,,7.13476e-05
3789,2.971632,,7.13329e-05
3790,3.372101,,7.13183e-05
3791,2.915852,,7.13036e-05
3792,3.152425,,7.1289e-05
3793,3.245911,,7.12743e-05
3794,3.070288,,7.12597e-05
3795,3.615305,,7.1245e-05
3796,2.677076,,7.12303e-05
3797,2.928783,,7.12157e-05
3798,2.500779,,7.1201e-05
3799,2.578605,,7.11863e-05
3800,2.972405,,7.11717e-05
3801,3.223250,,7.1157e-05
3802,2.079085,,7.11423e-05
3803,3.262459,,7.11277e-05
3804,2.517842,,7.1113e-05
3805,2.834832,,7.10983e-05
3806,2.051605,,7.10836e-05
3807,2.438569,,7.10689e-05
3808,2.154859,,7.10542e-05
3809,3.256395,,7.10395e-05
3810,2.962165,,7.10249e-05
3811,2.976690,,7.10102e-05
3812,3.502815,,7.09955e-05
3813,3.632320,,7.09808e-05
3814,3.537092,,7.09661e-05
3815,2.592204,,7.09514e-05
3816,3.124174,,7.09367e-05
3817,2.973849,,7.0922e-05
3818,3.117982,,7.09072e-05
3819,3.123073,,7.08925e-05
3820,2.631443,,7.08778e-05
3821,3.131632,,7.08631e-05
3822,3.435301,,7.08484e-05
3823,3.222833,,7.08337e-05
3824,3.297814,,7.08189e-05
3825,3.342763,,7.08042e-05
3826,3.025238,,7.07895e-05
3827,2.935349,,7.07748e-05
3828,2.628276,,7.076e-05
3829,3.134386,,7.07453e-05
3830,2.870906,,7.07306e-05
3831,3.072788,,7.07158e-05
3832,3.049709,,7.07011e-05
3833,3.579287,,7.06864e-05
3834,2.685301,,7.06716e-05
3835,3.315034,,7.06569e-05
3836,2.860665,,7.06421e-05
3837,3.508575,,7.06274e-05
3838,3.155957,,7.06126e-05
3839,2.862882,,7.05979e-05
3840,3.507431,,7.05831e-05
3841,3.849173,,7.05683e-05
3842,3.857679,,7.05536e-05
3843,3.014821,,7.05388e-05
3844,3.622792,,7.0524e-05
3845,3.028924,,7.05093e-05
3846,3.153733,,7.04945e-05
3847,3.080032,,7.04797e-05
3848,3.591318,,7.0465e-05
3849,3.209642,,7.04502e-05
3850,3.514281,,7.04354e-05
3851,2.747812,,7.04206e-05
3852,2.821347,,7.04058e-05
3853,3.521353,,7.03911e-05
3854,2.874809,,7.03763e-05
3855,2.101115,,7.03615e-05
3856,1.862889,,7.03467e-05
3857,2.283728,,7.03319e-05
3858,2.952118,,7.03171e-05
3859,3.174911,,7.03023e-05
3860,2.507106,,7.02875e-05
3861,3.046306,,7.02727e-05
3862,2.926678,,7.02579e-05
3863,2.590025,,7.02431e-05
3864,3.076026,,7.02283e-05
3865,2.843788,,7.02135e-05
3866,2.752490,,7.01987e-05
3867,2.918996,,7.01838e-05
3868,2.606767,,7.0169e-05
3869,2.874638,,7.01542e-05
3870,3.029182,,7.01394e-05
3871,2.823065,,7.01246e-05
3872,2.508212,,7.01097e-05
3873,2.785201,,7.00949e-05
3874,3.083521,,7.00801e-05
3875,2.810659,,7.00653e-05
3876,2.817341,,7.00504e-05
3877,2.884446,,7.00356e-05
3878,2.973631,,7.00207e-05
3879,2.739577,,7.00059e-05
3880,2.536247,,6.99911e-05
3881,2.555378,,6.99762e-05
3882,2.792749,,6.99614e-05
3883,2.872627,,6.99465e-05
3884,3.096433,,6.99317e-05
3885,3.140872,,6.99168e-05
3886,2.907710,,6.9902e-05
3887,2.698073,,6.98871e-05
3888,2.980498,,6.98723e-05
3889,2.788085,,6.98574e-05
3890,2.704908,,6.98425e-05
3891,2.550679,,6.98277e-05
3892,3.184526,,6.98128e-05
3893,3.006862,,6.97979e-05
3894,2.823875,,6.97831e-05
3895,2.281978,,6.97682e-05
3896,3.194057,,6.97533e-05
3897,3.313567,,6.97384e-05
3898,2.685372,,6.97236e-05
3899,3.287537,,6.97087e-05
3900,3.143911,,6.96938e-05
3901,2.410623,,6.96789e-05
3902,2.329059,,6.9664e-05
3903,3.499035,,6.96491e-05
3904,2.821434,,6.96342e-05
3905,2.371665,,6.96193e-05
3906,3.148554,,6.96044e-05
3907,2.376669,,6.95895e-05
3908,2.805315,,6.95746e-05
3909,3.390298,,6.95597e-05
3910,3.172679,,6.95448e-05
3911,3.126014,,6.95299e-05
3912,3.158009,,6.9515e-05
3913,2.951125,,6.95001e-05
3914,2.702069,,6.94852e-05
3915,2.604866,,6.94703e-05
3916,3.079303,,6.94554e-05
3917,2.121903,,6.94405e-05
3918,2.734962,,6.94255e-05
3919,3.037272,,6.94106e-05
3920,2.871548,,6.93957e-05
3921,3.171810,,6.93808e-05
3922,2.528615,,6.93658e-05
3923,2.279557,,6.93509e-05
3924,2.886307,,6.9336e-05
3925,3.454015,,6.9321e-05
3926,2.547334,,6.93061e-05
3927,3.330071,,6.92912e-05
3928,2.835805,,6.92762e-05
3929,3.015457,,6.92613e-05
3930,3.217455,,6.92463e-05
3931,3.058208,,6.92314e-05
3932,3.064965,,6.92164e-05
3933,2.726017,,6.92015e-05
3934,2.476086,,6.91865e-05
3935,2.244921,,6.91716e-05
3936,2.095824,,6.91566e-05
3937,2.478394,,6.91417e-05
3938,3.503404,,6.91267e-05
3939,3.060045,,6.91117e-05
3940,3.114498,,6.90968e-05
3941,3.357158,,6.90818e-05
3942,2.517972,,6.90668e-05
3943,2.748960,,6.90519e-05
3944,2.221787,,6.90369e-05
3945,2.775741,,6.90219e-05
3946,3.075692,,6.90069e-05
3947,2.861954,,6.8992e-05
3948,3.052713,,6.8977e-05
3949,2.877141,,6.8962e-05
3950,2.308805,,6.8947e-05
3951,2.267137,,6.8932e-05
3952,2.770163,,6.8917e-05
3953,2.668375,,6.8902e-05
3954,2.793529,,6.8887e-05
3955,3.201322,,6.8872e-05
3956,2.609557,,6.8857e-05
3957,2.581699,,6.88421e-05
3958,3.161165,,6.8827e-05
3959,3.088320,,6.8812e-05
3960,2.583663,,6.8797e-05
3961,2.921944,,6.8782e-05
3962,2.750791,,6.8767e-05
3963,2.700720,,6.8752e-05
3964,2.043343,,6.8737e-05
3965,2.821143,,6.8722e-05
3966,2.975189,,6.8707e-05
3967,2.287266,,6.8692e-05
3968,2.307884,,6.86769e-05
3969,2.430928,,6.86619e-05
3970,2.599689,,6.86469e-05
3971,2.498615,,6.86319e-05
3972,2.285275,,6.86168e-05
3973,3.264158,,6.86018e-05
3974,3.577642,,6.85868e-05
3975,2.815702,,6.85717e-05
3976,2.676232,,6.85567e-05
3977,2.377660,,6.85417e-05
3978,2.834486,,6.85266e-05
3979,3.243555,,6.85116e-05
3980,2.589423,,6.84965e-05
3981,3.391900,,6.84815e-05
3982,2.895076,,6.84664e-05
3983,2.654188,,6.84514e-05
3984,3.322586,,6.84363e-05
3985,3.389471,,6.84213e-05
3986,2.549568,,6.84062e-05
3987,2.621633,,6.83912e-05
3988,3.064159,,6.83761e-05
3989,2.746978,,6.8361e-05
3990,2.791460,,6.8346e-05
3991,2.642796,,6.83309e-05
3992,2.281962,,6.83159e-05
3993,2.746068,,6.83008e-05
3994,3.123934,,6.82857e-05
3995,2.338883,,6.82706e-05
3996,2.280695,,6.82556e-05
3997,3.148597,,6.82405e-05
3998,2.914479,,6.82254e-05
3999,2.415684,,6.82103e-05
4000,2.622616,3.305786,6.81952e-05
4001,2.539807,,6.81802e-05
4002,2.376173,,6.81651e-05
4003,2.505228,,6.815e-05
4004,2.351569,,6.81349e-05
4005,2.675954,,6.81198e-05
4006,2.880421,,6.81047e-05
4007,2.868237,,6.80896e-05
4008,3.392612,,6.80745e-05
4009,3.239437,,6.80594e-05
4010,3.172300,,6.80443e-05
4011,3.666855,,6.80292e-05
4012,2.158603,,6.80141e-05
4013,2.158345,,6.7999e-05
4014,2.209119,,6.79839e-05
4015,2.673723,,6.79688e-05
4016,3.036204,,6.79537e-05
4017,3.198243,,6.79386e-05
4018,3.069098,,6.79234e-05
4019,2.834604,,6.79083e-05
4020,2.995297,,6.78932e-05
4021,3.010778,,6.78781e-05
4022,3.332657,,6.7863e-05
4023,2.645689,,6.78478e-05
4024,3.063425,,6.78327e-05
4025,2.417968,,6.78176e-05
4026,2.911608,,6.78024e-05
4027,2.530758,,6.77873e-05
4028,3.014714,,6.77722e-05
4029,3.071636,,6.7757e-05
4030,2.592486,,6.77419e-05
4031,3.384443,,6.77268e-05
4032,2.354509,,6.77116e-05
4033,3.446974,,6.76965e-05
4034,2.979731,,6.76813e-05
4035,3.778618,,6.76662e-05
4036,3.317622,,6.7651e-05
4037,3.195716,,6.76359e-05
4038,3.476434,,6.76207e-05
4039,3.209142,,6.76056e-05
4040,3.152708,,6.75904e-05
4041,3.198075,,6.75752e-05
4042,4.193728,,6.75601e-05
4043,3.738751,,6.75449e-05
4044,3.891596,,6.75297e-05
4045,3.140697,,6.75146e-05
4046,3.373145,,6.74994e-05
4047,3.212063,,6.74842e-05
4048,3.061651,,6.74691e-05
4049,3.427402,,6.74539e-05
4050,2.983168,,6.74387e-05
4051,2.767617,,6.74235e-05
4052,2.278154,,6.74084e-05
4053,3.231634,,6.73932e-05
4054,3.484076,,6.7378e-05
4055,2.249442,,6.73628e-05
4056,2.830176,,6.73476e-05
4057,3.279206,,6.73324e-05
4058,3.403242,,6.73172e-05
4059,3.160758,,6.73021e-05
4060,2.614977,,6.72869e-05
4061,2.959033,,6.72717e-05
4062,2.967721,,6.72565e-05
4063,3.530647,,6.72413e-05
4064,2.143965,,6.72261e-05
4065,2.627427,,6.72109e-05
4066,3.169049,,6.71957e-05
4067,3.039380,,6.71805e-05
4068,3.087803,,6.71652e-05
4069,3.031867,,6.715e-05
4070,2.877744,,6.71348e-05
4071,3.092804,,6.71196e-05
4072,3.478330,,6.71044e-05
4073,3.117608,,6.70892e-05
4074,3.187228,,6.7074e-05
4075,3.306784,,6.70587e-05
4076,3.336236,,6.70435e-05
4077,2.976268,,6.70283e-05
4078,3.606140,,6.70131e-05
4079,3.359107,,6.69978e-05
4080,3.449042,,6.69826e-05
4081,3.121300,,6.69674e-05
4082,3.363881,,6.69521e-05
4083,3.498748,,6.69369e-05
4084,3.412308,,6.69217e-05
4085,3.741650,,6.69064e-05
4086,3.375004,,6.68912e-05
4087,3.413473,,6.68759e-05
4088,3.358691,,6.68607e-05
4089,2.302052,,6.68454e-05
4090,2.291588,,6.68302e-05
4091,2.611347,,6.68149e-05
4092,2.389043,,6.67997e-05
4093,2.676588,,6.67844e-05
4094,2.917933,,6.67692e-05
4095,2.213645,,6.67539e-05
4096,2.062201,,6.67387e-05
4097,3.125021,,6.67234e-05
4098,2.834412,,6.67082e-05
4099,2.464065,,6.66929e-05
4100,2.225453,,6.66776e-05
4101,2.075731,,6.66624e-05
4102,2.145070,,6.66471e-05
4103,2.321324,,6.66318e-05
4104,3.271887,,6.66165e-05
4105,3.024794,,6.66013e-05
4106,3.491386,,6.6586e-05
4107,3.044346,,6.65707e-05
4108,3.452409,,6.65554e-05
4109,3.146236,,6.65402e-05
4110,3.274285,,6.65249e-05
4111,3.391674,,6.65096e-05
4112,3.542152,,6.64943e-05
4113,3.808819,,6.6479e-05
4114,3.706515,,6.64637e-05
4115,3.975474,,6.64484e-05
4116,3.541455,,6.64331e-05
4117,2.380182,,6.64178e-05
4118,3.144031,,6.64025e-05
4119,2.539505,,6.63872e-05
4120,3.007943,,6.63719e-05
4121,2.702731,,6.63566e-05
4122,2.791448,,6.63413e-05
4123,3.326238,,6.6326e-05
4124,2.506481,,6.63107e-05
4125,2.727767,,6.62954e-05
4126,2.403904,,6.62801e-05
4127,2.689685,,6.62648e-05
4128,2.507415,,6.62495e-05
4129,3.096502,,6.62342e-05
4130,2.856143,,6.62189e-05
4131,2.936429,,6.62035e-05
4132,2.712545,,6.61882e-05
4133,3.522359,,6.61729e-05
4134,2.872080,,6.61576e-05
4135,3.110813,,6.61422e-05
4136,3.110584,,6.61269e-05
4137,3.714535,,6.61116e-05
4138,3.465188,,6.60963e-05
4139,3.295429,,6.60809e-05
4140,2.902534,,6.60656e-05
4141,3.035727,,6.60502e-05
4142,2.310485,,6.60349e-05
4143,2.447353,,6.60196e-05
4144,3.721590,,6.60042e-05
4145,3.244599,,6.59889e-05
4146,2.936343,,6.59735e-05
4147,3.156852,,6.59582e-05
4148,3.071819,,6.59428e-05
4149,3.324597,,6.59275e-05
4150,2.835347,,6.59121e-05
4151,3.269686,,6.58968e-05
4152,2.851610,,6.58814e-05
4153,3.099675,,6.58661e-05
4154,3.006868,,6.58507e-05
4155,3.659300,,6.58354e-05
4156,2.984579,,6.582e-05
4157,2.552418,,6.58046e-05
4158,3.314537,,6.57893e-05
4159,2.733707,,6.57739e-05
4160,2.917805,,6.57585e-05
4161,2.574145,,6.57432e-05
4162,2.690827,,6.57278e-05
4163,3.477442,,6.57124e-05
4164,3.487630,,6.56971e-05
4165,3.466403,,6.56817e-05
4166,3.101478,,6.56663e-05
4167,2.690481,,6.56509e-05
4168,2.708982,,6.56355e-05
4169,2.806256,,6.56202e-05
4170,2.622880,,6.56048e-05
4171,3.095384,,6.55894e-05
4172,3.404208,,6.5574e-05
4173,3.032809,,6.55586e-05
4174,2.871798,,6.55432e-05
4175,2.818633,,6.55278e-05
4176,3.245920,,6.55124e-05
4177,2.839313,,6.5497e-05
4178,3.076357,,6.54816e-05
4179,3.205106,,6.54663e-05
4180,3.002126,,6.54508e-05
4181,2.747706,,6.54354e-05
4182,3.047142,,6.542e-05
4183,3.294217,,6.54046e-05
4184,3.927918,,6.53892e-05
4185,3.539786,,6.53738e-05
4186,3.217863,,6.53584e-05
4187,3.508481,,6.5343e-05
4188,3.347457,,6.53276e-05
4189,3.651178,,6.53122e-05
4190,3.560497,,6.52968e-05
4191,3.665145,,6.52813e-05
4192,3.026234,,6.52659e-05
4193,2.755543,,6.52505e-05
4194,2.995990,,6.52351e-05
4195,3.668634,,6.52197e-05
4196,3.566803,,6.52042e-05
4197,2.905464,,6.51888e-05
4198,3.012481,,6.51734e-05
4199,3.478029,,6.51579e-05
4200,3.163609,,6.51425e-05
4201,2.791163,,6.51271e-05
4202,3.254645,,6.51116e-05
4203,2.651439,,6.50962e-05
4204,2.471540,,6.50808e-05
4205,2.658165,,6.50653e-05
4206,2.525901,,6.50499e-05
4207,2.497740,,6.50344e-05
4208,2.465312,,6.5019e-05
4209,2.740907,,6.50035e-05
4210,2.882936,,6.49881e-05
4211,3.286931,,6.49726e-05
4212,2.928581,,6.49572e-05
4213,2.845028,,6.49417e-05
4214,2.268602,,6.49263e-05
4215,2.690719,,6.49108e-05
4216,3.119016,,6.48954e-05
4217,2.781250,,6.48799e-05
4218,2.788194,,6.48644e-05
4219,3.025442,,6.4849e-05
4220,3.613724,,6.48335e-05
4221,3.627996,,6.48181e-05
4222,3.211999,,6.48026e-05
4223,3.125389,,6.47871e-05
4224,2.565156,,6.47717e-05
4225,2.925619,,6.47562e-05
4226,2.946307,,6.47407e-05
4227,2.853383,,6.47252e-05
4228,3.125352,,6.47098e-05
4229,3.371930,,6.46943e-05
4230,2.986074,,6.46788e-05
4231,3.417943,,6.46633e-05
4232,3.148516,,6.46478e-05
4233,2.742516,,6.46324e-05
4234,2.760005,,6.46169e-05
4235,2.904881,,6.46014e-05
4236,2.929059,,6.45859e-05
4237,2.928749,,6.45704e-05
4238,3.011736,,6.45549e-05
4239,3.691265,,6.45394e-05
4240,3.303775,,6.45239e-05
4241,3.158349,,6.45084e-05
4242,2.629632,,6.44929e-05
4243,3.195182,,6.44774e-05
4244,2.710562,,6.44619e-05
4245,3.118221,,6.44464e-05
4246,3.404529,,6.44309e-05
4247,3.414813,,6.44154e-05
4248,3.066864,,6.43999e-05
4249,2.806645,,6.43844e-05
4250,3.379778,3.289182,6.43689e-05
4251,3.123095,,6.43534e-05
4252,3.624578,,6.43379e-05
4253,2.868085,,6.43223e-05
4254,3.243176,,6.43068e-05
4255,3.206246,,6.42913e-05
4256,2.716079,,6.42758e-05
4257,3.093723,,6.42603e-05
4258,2.622958,,6.42448e-05
4259,2.424205,,6.42292e-05
4260,2.734160,,6.42137e-05
4261,1.875969,,6.41982e-05
4262,2.984753,,6.41827e-05
4263,3.747312,,6.41671e-05
4264,3.119304,,6.41516e-05
4265,3.137978,,6.41361e-05
4266,3.208419,,6.41205e-05
4267,3.254799,,6.4105e-05
4268,3.445184,,6.40895e-05
4269,2.911047,,6.40739e-05
4270,3.331223,,6.40584e-05
4271,2.975008,,6.40428e-05
4272,3.228489,,6.40273e-05
4273,3.424684,,6.40117e-05
4274,3.751953,,6.39962e-05
4275,2.897144,,6.39807e-05
4276,3.474363,,6.39651e-05
4277,3.687720,,6.39496e-05
4278,3.238201,,6.3934e-05
4279,3.094686,,6.39185e-05
4280,2.602134,,6.39029e-05
4281,2.204985,,6.38873e-05
4282,2.470010,,6.38718e-05
4283,2.279257,,6.38562e-05
4284,2.712080,,6.38407e-05
4285,3.156251,,6.38251e-05
4286,2.814149,,6.38095e-05
4287,2.201763,,6.3794e-05
4288,2.454849,,6.37784e-05
4289,2.170844,,6.37628e-05
4290,2.837286,,6.37473e-05
4291,3.271049,,6.37317e-05
4292,2.714168,,6.37161e-05
4293,3.467460,,6.37006e-05
4294,3.917042,,6.3685e-05
4295,2.142430,,6.36694e-05
4296,3.015021,,6.36538e-05
4297,3.537481,,6.36382e-05
4298,3.616304,,6.36227e-05
4299,3.320787,,6.36071e-05
4300,2.792504,,6.35915e-05
4301,2.505035,,6.35759e-05
4302,2.391894,,6.35603e-05
4303,2.628233,,6.35447e-05
4304,2.957407,,6.35292e-05
4305,3.591636,,6.35136e-05
4306,3.405824,,6.3498e-05
4307,3.316662,,6.34824e-05
4308,3.861995,,6.34668e-05
4309,3.902569,,6.34512e-05
4310,3.453163,,6.34356e-05
4311,3.731804,,6.342e-05
4312,3.779267,,6.34044e-05
4313,2.922967,,6.33888e-05
4314,2.596383,,6.33732e-05
4315,2.408753,,6.33576e-05
4316,2.961495,,6.3342e-05
4317,2.674413,,6.33264e-05
4318,2.970308,,6.33108e-05
4319,2.664875,,6.32952e-05
4320,2.508548,,6.32795e-05
4321,2.821389,,6.32639e-05
4322,2.520632,,6.32483e-05
4323,2.929981,,6.32327e-05
4324,2.744620,,6.32171e-05
4325,3.183697,,6.32015e-05
4326,3.281400,,6.31858e-05
4327,2.824423,,6.31702e-05
4328,2.472939,,6.31546e-05
4329,3.072417,,6.3139e-05
4330,2.682627,,6.31233e-05
4331,2.402819,,6.31077e-05
4332,2.188900,,6.30921e-05
4333,2.413738,,6.30765e-05
4334,2.303488,,6.30608e-05
4335,2.681913,,6.30452e-05
4336,2.960004,,6.30296e-05
4337,3.295731,,6.30139e-05
4338,2.782122,,6.29983e-05
4339,2.524351,,6.29827e-05
4340,2.690464,,6.2967e-05
4341,2.377839,,6.29514e-05
4342,2.407142,,6.29357e-05
4343,2.669736,,6.29201e-05
4344,2.635772,,6.29045e-05
4345,2.958380,,6.28888e-05
4346,2.987265,,6.28732e-05
4347,3.704311,,6.28575e-05
4348,3.537763,,6.28419e-05
4349,2.780202,,6.28262e-05
4350,3.015815,,6.28106e-05
4351,2.927771,,6.27949e-05
4352,2.735825,,6.27792e-05
4353,1.792913,,6.27636e-05
4354,1.923207,,6.27479e-05
4355,2.277967,,6.27323e-05
4356,2.796354,,6.27166e-05
4357,2.630806,,6.27009e-05
4358,2.585465,,6.26853e-05
4359,2.820408,,6.26696e-05
4360,2.295606,,6.2654e-05
4361,2.735188,,6.26383e-05
4362,3.261032,,6.26226e-05
4363,2.701423,,6.2607e-05
4364,2.660231,,6.25913e-05
4365,3.400026,,6.25756e-05
4366,3.053477,,6.25599e-05
4367,3.272539,,6.25443e-05
4368,3.342990,,6.25286e-05
4369,3.631109,,6.25129e-05
4370,3.600822,,6.24972e-05
4371,3.320793,,6.24815e-05
4372,3.312291,,6.24659e-05
4373,3.313069,,6.24502e-05
4374,2.893454,,6.24345e-05
4375,3.004177,,6.24188e-05
4376,2.581090,,6.24031e-05
4377,3.099429,,6.23874e-05
4378,2.915246,,6.23717e-05
4379,3.335019,,6.23561e-05
4380,2.841022,,6.23404e-05
4381,3.734374,,6.23247e-05
4382,3.458662,,6.2309e-05
